date,instrument_id,code,exchange,name,industry,price,change,change_5d,change_20d,ytd,amount_yi,mcap_yi,turnover,pe_ttm,pb,data_status
2026-08-14,600519,600519,SSE,贵州茅台,白酒,1341.99,-0.009800,0.025000,0.071022,-0.005311,40.24,16775.97,0.002400,18.84,6.68,ok
2026-08-14,CN.SSE.600276,600276,SSE,恒瑞医药,化学制药,52.62,-0.021200,-0.036600,-0.010716,-0.113694,46.15,3492.49,0.013700,38.26,5.60,ok
2026-08-14,legacy:TCL科技,000100,SZ,TCL科技,光学光电子,5.14,-0.005800,0.057600,0.028000,0.155056,22.91,1069.16,0.022200,17.17,1.76,ok
2026-08-14,legacy:万华化学,600309,SH,万华化学,化学制品,73.04,-0.001000,-0.035400,0.042833,-0.031685,14.24,2286.50,0.006200,15.38,2.13,ok
2026-08-14,legacy:三一重工,600031,SH,三一重工,工程机械,18.75,0.001600,-0.042400,0.005362,-0.105012,8.88,1724.06,0.005600,17.37,1.94,ok
2026-08-14,legacy:三环集团,300408,SZ,三环集团,元件,129.09,0.005400,0.013300,0.303808,1.849606,67.60,2577.56,0.028100,81.48,11.97,ok
2026-08-14,legacy:三花智控,002050,SZ,三花智控,白色家电,38.30,-0.006000,-0.021000,-0.036478,-0.302508,16.64,1611.67,0.011800,43.44,5.12,ok
2026-08-14,legacy:上纬新材,688585,SH,上纬新材,塑料制品,167.33,-0.001200,-0.012200,0.331503,0.313732,5.78,674.95,0.008600,-202.64,57.33,ok
2026-08-14,legacy:东山精密,002384,SZ,东山精密,元件,205.19,0.015200,0.050800,-0.151827,1.423981,114.20,3758.28,0.040400,84.65,16.60,ok
2026-08-14,legacy:东方电气,600875,SH,东方电气,其他电源设备,26.91,-0.004800,-0.017500,0.105588,0.133053,7.96,930.64,0.013100,14.67,2.07,ok
2026-08-14,legacy:东方财富,300059,SZ,东方财富,证券,19.47,-0.015700,-0.025500,-0.011675,-0.156412,48.14,3080.58,0.018400,20.60,3.27,ok
2026-08-14,legacy:东鹏饮料,605499,SH,东鹏饮料,饮料制造,122.93,-0.024100,0.001100,-0.012055,-0.396698,9.88,902.55,0.011800,15.74,4.63,ok
2026-08-14,legacy:中信证券,600030,SH,中信证券,证券,27.31,-0.019000,-0.022900,-0.010507,-0.024991,35.40,4266.99,0.010600,10.44,1.49,ok
2026-08-14,legacy:中兴通讯,000063,SZ,中兴通讯,通信设备,35.05,-0.000900,0.010100,-0.015228,-0.063635,39.12,1676.63,0.027800,31.99,2.23,ok
2026-08-14,legacy:中国人寿,601628,SH,中国人寿,保险,36.84,-0.016600,-0.044900,-0.056594,-0.179181,9.50,10412.72,0.001200,13.35,1.79,ok
2026-08-14,legacy:中国巨石,600176,SH,中国巨石,建筑材料,44.39,0.059400,0.000200,0.013470,1.625074,121.73,1776.99,0.070100,35.06,5.64,ok
2026-08-14,legacy:中国平安,601318,SH,中国平安,保险,51.75,-0.019900,-0.030500,0.020710,-0.223556,33.46,9370.70,0.006000,9.36,0.95,ok
2026-08-14,legacy:中国海油,600938,SH,中国海油,油气开采及服务,32.67,0.001200,0.042800,0.127718,0.099963,11.72,15528.04,0.012100,9.92,1.86,ok
2026-08-14,legacy:中国移动,600941,SH,中国移动,通信服务,97.71,0.016600,0.023100,0.046146,-0.011523,13.42,21190.58,0.015300,13.42,1.49,ok
2026-08-14,legacy:中微公司,688012,SH,中微公司,半导体,374.85,0.012000,0.019600,0.068893,1.050613,55.52,3590.47,0.015800,96.47,13.05,ok
2026-08-14,legacy:中控技术,688777,SH,中控技术,自动化设备,95.19,-0.012000,-0.080100,0.087886,0.940119,17.41,753.13,0.023400,252.11,7.67,ok
2026-08-14,legacy:中瓷电子,003031,SZ,中瓷电子,通信设备,130.08,0.100000,0.122700,0.212528,0.788779,16.32,586.73,0.038400,75.88,9.15,ok
2026-08-14,legacy:中船特气,688146,SH,中船特气,电子化学品,300.96,0.018500,-0.047600,0.199044,6.485822,43.72,1593.32,0.100500,228.99,26.52,ok
2026-08-14,legacy:中芯国际,00981,HK,中芯国际,半导体[HK],70.80,0.048100,0.058300,0.045790,-0.009097,120.61,6061.23,0.028300,74.63,3.07,ok
2026-08-14,legacy:中钨高新,000657,SZ,中钨高新,小金属,68.29,0.023800,0.019100,0.123930,1.485080,53.69,1556.06,0.054600,42.23,15.32,ok
2026-08-14,legacy:中际旭创,300308,SZ,中际旭创,通信设备,943.00,0.023800,0.025100,-0.037225,0.548440,186.91,11030.60,0.018000,48.09,31.84,ok
2026-08-14,legacy:乖宝宠物,301498,SZ,乖宝宠物,农产品加工,41.08,-0.034500,-0.042200,0.029316,-0.367026,2.72,164.51,0.036600,33.30,3.54,ok
2026-08-14,legacy:九号公司-WD,689009,SH,九号公司-WD,汽车服务及其他,44.48,-0.010200,0.109500,0.160540,-0.181857,4.47,327.31,0.017700,16.23,4.45,ok
2026-08-14,legacy:云南锗业,002428,SZ,云南锗业,小金属,101.59,0.013800,0.015100,0.353631,2.200693,79.58,663.50,0.119600,1821.39,45.36,ok
2026-08-14,legacy:云铝股份,000807,SZ,云铝股份,工业金属,25.91,0.000800,-0.045000,0.031449,-0.201811,15.20,898.55,0.017000,6.24,2.62,ok
2026-08-14,legacy:亚钾国际,000893,SZ,亚钾国际,农化制品,45.35,-0.011100,-0.059700,0.064804,-0.052464,3.19,419.06,0.008700,19.67,3.04,ok
2026-08-14,legacy:亨通光电,600487,SH,亨通光电,通信设备,62.98,0.100100,0.058100,0.078609,1.575027,191.97,1553.33,0.129700,35.13,4.89,ok
2026-08-14,legacy:京东方Ａ,000725,SZ,京东方Ａ,光学光电子,5.81,-0.008500,-0.042800,-0.042834,0.398652,73.17,2152.28,0.035600,31.52,1.61,ok
2026-08-14,legacy:仕佳光子,688313,SH,仕佳光子,通信设备,140.76,0.015500,0.102300,0.192982,0.590868,25.45,636.22,0.040300,101.06,37.05,ok
2026-08-14,legacy:优必选,09880,HK,优必选,机械设备Ⅲ[HK],90.85,-0.000600,0.009400,0.060093,-0.280681,2.47,457.34,0.006200,-58.74,5.72,ok
2026-08-14,legacy:伟测科技,688372,SH,伟测科技,半导体,130.01,0.019400,0.036100,0.076866,0.197807,6.70,219.71,0.030600,77.52,5.33,ok
2026-08-14,legacy:信达生物,01801,HK,信达生物,生物科技Ⅲ[HK],93.80,-0.014200,-0.011100,0.054525,0.230164,7.39,1635.57,0.004500,181.58,7.59,ok
2026-08-14,legacy:兆易创新,603986,SH,兆易创新,半导体,417.48,0.032100,0.001000,-0.098607,0.955410,196.99,2929.65,0.071100,50.12,11.82,ok
2026-08-14,legacy:先导智能,300450,SZ,先导智能,电池,34.78,0.004300,-0.003400,0.119768,-0.300131,9.06,582.29,0.016700,35.91,3.34,ok
2026-08-14,legacy:光库科技,300620,SZ,光库科技,通信设备,321.91,0.024700,0.117400,0.347468,1.192101,38.44,802.14,0.048100,448.26,37.22,ok
2026-08-14,legacy:光迅科技,002281,SZ,光迅科技,通信设备,191.52,0.036100,-0.007900,0.010926,1.737956,74.52,1585.50,0.050000,165.20,11.46,ok
2026-08-14,legacy:兖矿能源,600188,SH,兖矿能源,煤炭开采加工,22.19,0.032100,0.040300,0.194295,0.729540,13.35,2227.18,0.010300,14.08,2.99,ok
2026-08-14,legacy:兴业银锡,000426,SZ,兴业银锡,贵金属,37.89,0.000300,-0.040300,0.358065,0.064326,21.19,672.79,0.031900,12.57,6.21,ok
2026-08-14,legacy:兴发集团,600141,SH,兴发集团,农化制品,30.81,-0.002900,-0.021000,0.061682,-0.096004,6.71,370.26,0.018100,36.07,1.52,ok
2026-08-14,legacy:华友钴业,603799,SH,华友钴业,能源金属,42.35,0.004300,-0.037700,0.144595,-0.375000,22.87,801.91,0.028600,8.03,1.62,ok
2026-08-14,legacy:华虹宏力,01347,HK,华虹宏力,半导体,130.20,-0.115500,-0.077900,-0.061283,0.752355,101.07,2262.52,0.057400,281.99,4.04,ok
2026-08-14,legacy:华锡有色,600301,SH,华锡有色,小金属,50.45,0.034400,0.000200,0.295583,0.328681,6.45,319.13,0.046600,43.86,6.74,ok
2026-08-14,legacy:协创数据,300857,SZ,协创数据,计算机设备,265.99,0.039000,0.048600,0.250188,1.212104,77.86,1301.66,0.060900,34.94,21.39,ok
2026-08-14,legacy:博迁新材,605376,SH,博迁新材,能源金属,168.55,0.006400,0.027900,0.128028,1.581164,23.15,440.93,0.052700,153.90,25.43,ok
2026-08-14,legacy:卫星化学,002648,SZ,卫星化学,化学制品,25.26,-0.007900,-0.020200,0.105954,0.470229,8.97,850.92,0.010500,6.83,2.24,ok
2026-08-14,legacy:厦钨新能,688778,SH,厦钨新能,电池,48.01,0.002100,0.012400,0.087676,-0.377068,2.09,242.30,0.008600,24.67,2.55,ok
2026-08-14,legacy:厦门钨业,600549,SH,厦门钨业,小金属,56.44,0.031600,-0.027400,0.100839,0.388096,29.86,896.03,0.034400,20.24,5.07,ok
2026-08-14,legacy:古茗,01364,HK,古茗,休闲服务与设施[HK],23.60,0.028800,0.027900,0.104869,-0.047619,1.04,561.25,0.001900,16.30,8.70,ok
2026-08-14,legacy:国城矿业,000688,SZ,国城矿业,小金属,31.60,-0.011900,0.008300,0.176909,0.142031,7.30,374.48,0.019300,26.51,13.16,ok
2026-08-14,legacy:圆通速递,600233,SH,圆通速递,物流,18.90,0.023800,0.022200,0.104617,0.168831,3.36,647.14,0.005200,11.74,1.83,ok
2026-08-14,legacy:圣邦股份,300661,SZ,圣邦股份,半导体,123.00,0.036200,0.101400,0.217822,0.797195,24.10,843.25,0.033000,170.43,15.78,ok
2026-08-14,legacy:地平线机器人-W,09660,HK,地平线机器人-W,汽车零部件Ⅲ[HK],5.00,-0.008900,0.001000,0.155889,-0.422055,6.48,794.47,0.009300,-6.85,5.24,ok
2026-08-14,legacy:大中矿业,001203,SZ,大中矿业,钢铁,27.77,-0.000400,-0.017000,0.053890,-0.088073,4.45,425.74,0.012100,66.10,5.91,ok
2026-08-14,legacy:大族数控,301200,SZ,大族数控,自动化设备,290.09,0.010600,0.022200,0.131838,1.454853,6.12,1418.56,0.005000,109.82,12.84,ok
2026-08-14,legacy:大族激光,002008,SZ,大族激光,自动化设备,99.00,0.044900,-0.007500,-0.028555,1.415223,41.43,1019.31,0.044600,39.63,4.75,ok
2026-08-14,legacy:大金重工,002487,SZ,大金重工,风电设备,41.85,-0.016500,-0.006400,0.119882,-0.192755,6.37,309.73,0.024100,17.82,3.58,ok
2026-08-14,legacy:天孚通信,300394,SZ,天孚通信,通信设备,267.71,0.041000,0.160500,0.266547,0.852382,137.35,2920.25,0.048200,148.32,53.42,ok
2026-08-14,legacy:天岳先进,688234,SH,天岳先进,半导体,111.15,-0.007900,0.084500,0.063636,0.250563,11.64,538.65,0.024400,-222.55,7.57,ok
2026-08-14,legacy:天赐材料,002709,SZ,天赐材料,电池,39.47,0.017000,0.003600,0.108085,-0.141621,25.29,804.62,0.042300,12.16,4.36,ok
2026-08-14,legacy:天通股份,600330,SH,天通股份,电子化学品,24.98,0.031800,0.085600,0.299688,0.902513,32.24,308.11,0.105800,-184.08,3.97,ok
2026-08-14,legacy:宁德时代,300750,SZ,宁德时代,电池,393.93,-0.006000,0.018800,0.098528,0.097445,63.06,18225.78,0.003700,21.05,4.89,ok
2026-08-14,legacy:宇通客车,600066,SH,宇通客车,汽车整车,28.69,-0.017800,-0.100600,-0.035954,-0.065472,6.51,635.18,0.010200,17.01,4.89,ok
2026-08-14,legacy:安克创新,300866,SZ,安克创新,消费电子,115.75,-0.022500,-0.012100,0.046564,0.027154,3.44,680.67,0.009600,36.08,6.60,ok
2026-08-14,legacy:安踏体育,02020,HK,安踏体育,纺织服饰[HK],71.95,-0.005500,-0.034200,-0.029670,-0.106766,2.17,2012.19,0.001100,13.38,2.76,ok
2026-08-14,legacy:宏和科技,603256,SH,宏和科技,电子化学品,154.18,0.016500,-0.029100,-0.038058,3.196288,35.67,1394.69,0.026600,183.76,47.29,ok
2026-08-14,legacy:宏景科技,301396,SZ,宏景科技,IT服务,221.86,0.085800,0.086700,0.152400,3.699030,65.24,476.83,0.219600,393.98,39.49,ok
2026-08-14,legacy:宝丰能源,600989,SH,宝丰能源,化学原料,22.89,0.003500,-0.033000,0.074648,0.191567,12.34,1678.61,0.007400,8.63,3.04,ok
2026-08-14,legacy:寒武纪,688256,SH,寒武纪,半导体,1093.00,-0.011300,-0.089100,-0.081960,0.202740,110.77,6867.24,0.016100,148.58,50.66,ok
2026-08-14,legacy:小米集团-W,01810,HK,小米集团-W,消费电子[HK],25.62,-0.010000,-0.053200,-0.046875,-0.348092,23.37,6599.34,0.004300,16.66,2.21,ok
2026-08-14,legacy:工商银行,601398,SH,工商银行,银行,7.56,-0.005300,0.004000,-0.001321,-0.025899,21.06,26944.31,0.001000,7.75,0.69,ok
2026-08-14,legacy:巨化股份,600160,SH,巨化股份,化学制品,40.77,-0.013300,-0.058200,0.041912,0.076862,10.92,1100.69,0.009900,23.46,5.35,ok
2026-08-14,legacy:帝尔激光,300776,SZ,帝尔激光,光伏设备,121.45,0.044300,-0.008800,0.010988,0.966738,8.72,346.42,0.040700,52.92,7.45,ok
2026-08-14,legacy:应流股份,603308,SH,应流股份,通用设备,48.98,0.012000,0.009500,0.104646,0.177687,5.34,332.60,0.016200,69.20,6.64,ok
2026-08-14,legacy:康方生物,09926,HK,康方生物,生物科技Ⅲ[HK],96.00,-0.073400,-0.040000,0.086587,-0.150442,11.75,884.30,0.013000,-71.76,8.83,ok
2026-08-14,legacy:建滔积层板,01888,HK,建滔积层板,电子设备和元件[HK],38.60,0.000500,0.006300,-0.080515,1.926459,31.75,1216.46,0.025900,49.81,7.41,ok
2026-08-14,legacy:彤程新材,603650,SH,彤程新材,橡胶制品,64.51,0.020600,-0.000200,-0.044296,0.478163,8.45,397.43,0.021400,54.50,9.90,ok
2026-08-14,legacy:影石创新,688775,SH,影石创新,消费电子,133.00,-0.033600,-0.014400,-0.038601,-0.433802,6.13,533.33,0.017600,157.57,9.35,ok
2026-08-14,legacy:德业股份,605117,SH,德业股份,光伏设备,90.31,-0.004400,0.064700,0.126762,0.498026,8.20,1149.85,0.007100,24.20,11.55,ok
2026-08-14,legacy:德福科技,301511,SZ,德福科技,电池,95.02,0.057000,0.045300,-0.012471,1.662370,33.75,598.93,0.096800,101.70,14.63,ok
2026-08-14,legacy:恒力石化,600346,SH,恒力石化,石油加工贸易,17.13,-0.001700,-0.042500,0.137450,-0.229766,3.45,1205.80,0.002900,7.71,1.76,ok
2026-08-14,legacy:恒立液压,601100,SH,恒立液压,工程机械,106.28,0.002500,0.021900,0.026761,-0.028075,4.72,1425.02,0.003300,54.62,8.32,ok
2026-08-14,legacy:扬杰科技,300373,SZ,扬杰科技,半导体,96.38,0.008700,-0.005700,0.035565,0.427852,8.62,523.68,0.016600,34.01,5.43,ok
2026-08-14,legacy:拓普集团,601689,SH,拓普集团,汽车零部件,49.51,-0.003600,-0.017300,-0.022893,-0.354414,8.14,860.40,0.009500,38.98,3.62,ok
2026-08-14,legacy:新华保险,601336,SH,新华保险,保险,57.78,-0.012100,-0.047500,-0.048732,-0.145772,8.14,1802.47,0.006700,6.93,1.54,ok
2026-08-14,legacy:新易盛,300502,SZ,新易盛,通信设备,448.08,0.042300,0.064400,-0.072068,0.459273,171.52,6247.39,0.030900,56.18,32.18,ok
2026-08-14,legacy:旭光电子,600353,SH,旭光电子,其他电子,31.03,0.100000,0.107000,0.030897,0.933333,20.71,257.18,0.083700,192.66,13.71,ok
2026-08-14,legacy:晶泰控股,02228,HK,晶泰控股,医疗服务[HK],7.86,-0.040900,0.040400,0.094011,-0.169662,4.40,338.04,0.012900,246.73,3.25,ok
2026-08-14,legacy:智谱,02513,HK,智谱,IT服务[HK],1270.00,-0.035700,0.019300,0.147245,,149.91,5913.41,0.047200,-113.68,-5.71,ok
2026-08-14,legacy:杰华特,688141,SH,杰华特,半导体,143.00,0.053300,0.039900,0.224001,2.292655,16.44,643.96,0.026000,-58.29,51.59,ok
2026-08-14,legacy:杰普特,688025,SH,杰普特,自动化设备,404.31,0.070500,0.179400,0.252587,1.873969,15.95,384.29,0.042600,98.36,16.56,ok
2026-08-14,legacy:杰瑞股份,002353,SZ,杰瑞股份,专用设备,150.99,0.044300,0.040400,0.285568,1.152909,41.98,1545.92,0.040300,64.63,6.64,ok
2026-08-14,legacy:欧陆通,300870,SZ,欧陆通,其他电源设备,228.31,0.030000,0.073300,0.122468,0.448327,14.40,348.50,0.041400,-694.70,13.53,ok
2026-08-14,legacy:比音勒芬,002832,SZ,比音勒芬,服装家纺,26.08,-0.002300,0.059300,0.241314,0.828892,2.22,148.84,0.022000,9.63,2.79,ok
2026-08-14,legacy:江丰电子,300666,SZ,江丰电子,半导体,255.90,0.019400,0.013300,0.173638,1.793180,30.40,706.21,0.054200,84.17,10.11,ok
2026-08-14,legacy:江海股份,002484,SZ,江海股份,元件,69.79,0.047700,0.032700,-0.047626,1.370343,44.88,593.58,0.078400,91.60,9.56,ok
2026-08-14,legacy:沪电股份,002463,SZ,沪电股份,元件,121.27,0.005100,-0.036500,-0.051095,0.671076,42.61,2333.68,0.018300,46.97,14.74,ok
2026-08-14,legacy:泡泡玛特,09992,HK,泡泡玛特,休闲用品[HK],154.10,-0.000600,-0.023400,-0.058068,-0.179009,8.36,2052.27,0.004100,14.51,8.39,ok
2026-08-14,legacy:洛阳钼业,603993,SH,洛阳钼业,工业金属,18.44,0.001600,-0.114700,0.059161,-0.064624,29.25,3945.11,0.009100,12.71,4.77,ok
2026-08-14,legacy:海光信息,688041,SH,海光信息,半导体,280.99,-0.017500,-0.049900,-0.078359,0.253468,53.57,6531.16,0.008200,181.58,25.74,ok
2026-08-14,legacy:海尔智家,600690,SH,海尔智家,白色家电,21.76,-0.001400,-0.007800,0.038663,-0.165964,5.69,2040.57,0.004200,10.97,1.70,ok
2026-08-14,legacy:深南电路,002916,SZ,深南电路,元件,378.00,0.000100,-0.012100,0.131737,0.644265,25.14,2574.81,0.010000,75.71,15.65,ok
2026-08-14,legacy:湖南裕能,301358,SZ,湖南裕能,电池,68.78,0.036000,0.055600,0.156550,0.069607,16.67,583.07,0.031600,10.75,3.10,ok
2026-08-14,legacy:源杰科技,688498,SH,源杰科技,半导体,1519.00,0.012200,0.120600,-0.082729,2.431233,49.33,1891.16,0.026600,263.48,76.73,ok
2026-08-14,legacy:潍柴动力,000338,SZ,潍柴动力,汽车零部件,29.65,-0.015000,-0.004400,0.223892,0.762154,22.05,2561.83,0.015000,20.76,2.78,ok
2026-08-14,legacy:澜起科技,688008,SH,澜起科技,半导体,211.91,0.008000,-0.016800,0.156626,0.804810,66.73,2586.44,0.027400,76.31,12.69,ok
2026-08-14,legacy:爱旭股份,600732,SH,爱旭股份,光伏设备,11.84,-0.025500,-0.027900,0.000000,-0.116418,3.31,250.44,0.013200,-14.24,5.28,ok
2026-08-14,legacy:牧原股份,002714,SZ,牧原股份,养殖业,39.29,-0.021400,0.021300,-0.013558,-0.216675,17.39,2268.21,0.013400,-46.68,2.71,ok
2026-08-14,legacy:理想汽车-W,02015,HK,理想汽车-W,汽车[HK],47.46,-0.015800,-0.049300,-0.030241,-0.268157,2.40,984.44,0.002900,-47.96,1.29,ok
2026-08-14,legacy:瑞芯微,603893,SH,瑞芯微,半导体,203.99,-0.015200,-0.000600,0.015886,0.153920,25.59,863.17,0.029400,65.55,20.48,ok
2026-08-14,legacy:生益电子,688183,SH,生益电子,元件,115.99,0.055900,-0.023500,0.022028,0.219715,18.71,971.52,0.019900,43.73,14.92,ok
2026-08-14,legacy:生益科技,600183,SH,生益科技,元件,143.21,0.010400,0.023100,0.082546,1.028183,96.45,3478.58,0.027900,52.91,18.80,ok
2026-08-14,legacy:申菱环境,301018,SZ,申菱环境,通用设备,92.60,0.028900,0.068300,0.064857,1.048990,13.51,346.58,0.051700,306.11,12.81,ok
2026-08-14,legacy:百济神州,06160,HK,百济神州,化学制药[HK],211.20,-0.037400,0.005700,0.137931,0.177914,9.64,3257.31,0.003200,63.57,9.59,ok
2026-08-14,legacy:盛合晶微,688820,SH,盛合晶微,半导体,137.97,0.019200,-0.020400,-0.051427,,11.95,2570.07,0.050200,335.82,13.36,ok
2026-08-14,legacy:盛科通信-U,688702,SH,盛科通信-U,半导体,398.60,-0.006000,-0.008500,0.277564,1.813184,29.36,1634.26,0.036600,-2399.14,73.22,ok
2026-08-14,legacy:科伦博泰生物,06990,HK,科伦博泰生物,生物科技Ⅲ[HK],520.50,-0.009500,-0.035200,0.070107,0.327129,2.09,1244.12,0.002300,-294.19,22.52,ok
2026-08-14,legacy:科翔股份,300903,SZ,科翔股份,元件,79.90,0.032300,0.104700,0.259458,3.142043,20.34,347.87,0.073700,-167.24,19.05,ok
2026-08-14,legacy:立讯精密,002475,SZ,立讯精密,消费电子,56.58,0.009300,-0.007200,-0.022984,0.002996,40.39,4378.06,0.009800,29.91,5.01,ok
2026-08-14,legacy:紫金矿业,601899,SH,紫金矿业,贵金属,32.53,0.009900,-0.074500,0.147038,-0.045761,62.77,8649.96,0.009400,10.77,4.78,ok
2026-08-14,legacy:绿的谐波,688017,SH,绿的谐波,自动化设备,349.93,0.011400,0.006200,0.073076,0.823597,25.39,641.53,0.039900,491.45,18.17,ok
2026-08-14,legacy:罗博特科,300757,SZ,罗博特科,自动化设备,516.00,0.016700,0.011800,0.249395,1.211745,24.77,864.86,0.029600,-557.00,53.20,ok
2026-08-14,legacy:美的集团,000333,SZ,美的集团,白色家电,83.03,-0.013800,-0.005600,0.003869,0.115575,18.66,6334.07,0.003300,12.49,3.07,ok
2026-08-14,legacy:联瑞新材,688300,SH,联瑞新材,非金属材料,164.65,0.015000,0.085400,0.167730,1.673324,20.67,397.58,0.052500,133.40,22.94,ok
2026-08-14,legacy:联讯仪器,688808,SH,联讯仪器,通用设备,2220.98,0.004100,0.000400,0.399995,,11.39,2280.21,0.026600,479.42,77.74,ok
2026-08-14,legacy:胜宏科技,300476,SZ,胜宏科技,元件,269.33,-0.007300,-0.038800,0.115238,-0.056922,92.33,2646.93,0.039700,51.36,16.90,ok
2026-08-14,legacy:腾讯控股,00700,HK,腾讯控股,互动媒体与服务Ⅲ[HK],440.00,-0.002300,-0.081000,-0.046794,-0.265442,134.98,40053.60,0.003400,15.01,3.06,ok
2026-08-14,legacy:芯原股份,688521,SH,芯原股份,半导体,207.28,0.005900,-0.100700,-0.105009,0.513324,25.84,1090.12,0.023700,-79.96,34.64,ok
2026-08-14,legacy:芯源微,688037,SH,芯源微,半导体,336.80,0.020700,0.083600,0.084513,1.268411,12.06,679.55,0.017900,4841.63,24.28,ok
2026-08-14,legacy:芯碁微装,688630,SH,芯碁微装,专用设备,419.00,0.000000,-0.018700,0.164601,2.130838,15.03,613.86,0.027100,141.58,26.38,ok
2026-08-14,legacy:英维克,002837,SZ,英维克,专用设备,57.09,0.029600,0.021300,-0.072763,-0.304561,20.72,727.53,0.032300,2100.83,22.05,ok
2026-08-14,legacy:茂莱光学,688502,SH,茂莱光学,光学光电子,435.38,0.042100,0.095300,-0.042911,0.091805,10.09,229.88,0.045400,-517.39,19.51,ok
2026-08-14,legacy:药明合联,02268,HK,药明合联,医疗服务[HK],62.05,-0.020500,0.001600,0.164165,0.021399,2.61,785.84,0.003300,47.94,6.56,ok
2026-08-14,legacy:药明康德,603259,SH,药明康德,医疗服务,159.24,-0.019000,0.028500,0.350751,0.787988,87.23,4751.33,0.022100,21.44,5.70,ok
2026-08-14,legacy:药明生物,02269,HK,药明生物,医疗服务[HK],45.14,-0.012700,-0.015700,0.220660,0.435751,9.64,1871.05,0.005100,34.43,3.57,ok
2026-08-14,legacy:菲利华,300395,SZ,菲利华,军工装备,93.40,0.009800,0.042400,0.103628,-0.068794,18.05,491.03,0.037800,85.41,10.27,ok
2026-08-14,legacy:行云科技,300209,SZ,行云科技,互联网电商,38.93,0.101300,0.046800,0.740277,6.143119,66.99,361.52,0.243700,1504.40,38.47,ok
2026-08-14,legacy:西部矿业,601168,SH,西部矿业,工业金属,37.14,0.023100,-0.137700,0.173460,0.348584,25.29,885.05,0.029100,10.61,3.95,ok
2026-08-14,legacy:赛轮轮胎,601058,SH,赛轮轮胎,汽车零部件,13.55,0.012700,-0.004400,0.000739,-0.153125,3.42,445.54,0.007800,10.54,2.04,ok
2026-08-14,legacy:赤峰黄金,600988,SH,赤峰黄金,贵金属,39.78,0.029000,-0.054900,0.253308,0.286546,21.77,755.98,0.033500,19.12,5.53,ok
2026-08-14,legacy:通威股份,600438,SH,通威股份,光伏设备,12.80,-0.007000,-0.021400,0.221374,-0.376218,7.07,576.25,0.012300,-5.89,1.65,ok
2026-08-14,legacy:通富微电,002156,SZ,通富微电,半导体,62.96,0.011900,-0.027200,-0.078994,0.673622,44.13,955.48,0.046600,72.59,6.15,ok
2026-08-14,legacy:金盘科技,688676,SH,金盘科技,电网设备,70.22,-0.022700,0.012800,0.121546,-0.216828,10.37,322.86,0.032000,71.79,6.65,ok
2026-08-14,legacy:铜冠铜箔,301217,SZ,铜冠铜箔,电池,123.05,0.032000,0.062500,-0.046494,2.589557,52.69,1020.10,0.052500,239.81,18.54,ok
2026-08-14,legacy:长光华芯,688048,SH,长光华芯,半导体,312.00,0.036900,0.092700,-0.085607,1.489031,30.53,549.99,0.056400,3069.41,18.25,ok
2026-08-14,legacy:长川科技,300604,SZ,长川科技,半导体,283.05,0.004800,-0.000600,0.015390,1.796660,43.06,1827.32,0.031000,129.58,22.50,ok
2026-08-14,legacy:长江电力,600900,SH,长江电力,电力,28.10,-0.005000,0.012600,0.003930,0.072929,20.67,6875.57,0.003000,25.42,3.30,ok
2026-08-14,legacy:长电科技,600584,SH,长电科技,半导体,78.71,0.011400,0.012300,-0.079308,1.145856,89.02,1408.45,0.064000,121.30,4.93,ok
2026-08-14,legacy:长盈通,688143,SH,长盈通,通信设备,140.00,0.148800,0.246800,0.376192,1.791069,27.05,180.29,0.167100,764.12,13.36,ok
2026-08-14,legacy:长芯博创,300548,SZ,长芯博创,通信设备,194.67,0.081000,0.099600,0.171229,0.373721,34.51,573.90,0.062000,110.31,28.05,ok
2026-08-14,legacy:长鑫科技,688825,SH,长鑫科技,半导体,55.18,0.043500,0.051400,,,198.62,36904.87,0.080400,37.26,26.48,ok
2026-08-14,legacy:长飞光纤,601869,SH,长飞光纤,通信设备,355.18,0.052400,0.048700,-0.017673,2.052424,51.21,2940.55,0.036000,148.47,21.02,ok
2026-08-14,legacy:阳光电源,300274,SZ,阳光电源,光伏设备,116.72,-0.011900,0.022400,0.148706,-0.314843,50.46,2419.85,0.026900,26.40,5.12,ok
2026-08-14,legacy:阿里巴巴-W,09988,HK,阿里巴巴-W,多品类零售Ⅲ[HK],119.90,-0.016400,-0.031500,0.064831,-0.160364,68.06,22990.81,0.003000,19.60,1.90,ok
2026-08-14,legacy:陕西煤业,601225,SH,陕西煤业,煤炭开采加工,25.37,0.011600,0.013200,0.044033,0.242957,9.10,2459.62,0.003700,14.61,2.64,ok
2026-08-14,legacy:风华高科,000636,SZ,风华高科,元件,62.73,0.011400,0.076200,0.348162,2.876769,91.63,725.79,0.126900,204.89,5.87,ok
2026-08-14,legacy:麦格米特,002851,SZ,麦格米特,其他电源设备,131.40,-0.003500,0.056300,-0.037786,0.459351,40.67,768.70,0.063100,167.56,8.58,ok
2026-08-14,legacy:鼎泰高科,301377,SZ,鼎泰高科,通用设备,447.80,0.006300,-0.008900,0.053647,2.230880,13.03,1898.87,0.029700,182.18,70.06,ok
2026-08-17,600519,600519,SSE,贵州茅台,白酒,1293.09,-0.036400,-0.041300,-0.025921,-0.041556,101.15,16164.68,0.006300,18.16,6.43,ok
